Element	EUTranCellFDD	SN	latitude	longitude
SUPF04	SUPF3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SUPF04	47519045	7951254
WURA04	WURA1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438603	8347670
WURA04	WURA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438603	8347670
WURA04	WURA1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438603	8347670
WURA04	WURA2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438647	8347609
WURA04	WURA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438647	8347609
WURA04	WURA2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438603	8347670
WURA04	WURA3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438647	8347609
WURA04	WURA3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438647	8347609
WURA04	WURA3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438647	8347609
WURA04	WURA5N	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WURA04	47438603	8347670
BRAF04	BRAF1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAF04	47491889	8228509
BRAF04	BRAF2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAF04	47491889	8228509
BRAF04	BRAF3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRAF04	47491889	8228509
BRGG04	BRGG1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
BRGG04	BRGG1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
BRGG04	BRGG1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
BRGG04	BRGG2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
BRGG04	BRGG2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
BRGG04	BRGG2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
BRGG04	BRGG3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
BRGG04	BRGG3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
BRGG04	BRGG3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRGG04	47483927	8205928
NIHA04	NIHA1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
NIHA04	NIHA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
NIHA04	NIHA1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
NIHA04	NIHA2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
NIHA04	NIHA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
NIHA04	NIHA2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
NIHA04	NIHA3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
NIHA04	NIHA3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
NIHA04	NIHA3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NIHA04	47482141	8500388
SNOV04	SNOV1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
SNOV04	SNOV1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
SNOV04	SNOV1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
SNOV04	SNOV2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
SNOV04	SNOV2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
SNOV04	SNOV2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
SNOV04	SNOV3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
SNOV04	SNOV3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
SNOV04	SNOV3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SNOV04	47552594	7956878
ZUZZ04	ZUZZ1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZZ04	47584672	8297114
ZUZZ04	ZUZZ1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZZ04	47584672	8297114
ZUZZ04	ZUZZ2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZZ04	47584672	8297114
ZUZZ04	ZUZZ2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZZ04	47584672	8297114
ZUZZ04	ZUZZ3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZZ04	47584672	8297114
ZUZZ04	ZUZZ3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZZ04	47584672	8297114
EMBH04	EMBH1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518009	8591152
EMBH04	EMBH1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518009	8591152
EMBH04	EMBH1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518009	8591152
EMBH04	EMBH2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518009	8591152
EMBH04	EMBH2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518009	8591152
EMBH04	EMBH2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518009	8591152
EMBH04	EMBH3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518318	8590813
EMBH04	EMBH3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518318	8590813
EMBH04	EMBH3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EMBH04	47518318	8590813
WLFW04	WLFW1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WLFW04	47464133	7990846
WLFW04	WLFW2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WLFW04	47464133	7990846
WLFW04	WLFW3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WLFW04	47464133	7990846
EFFI04	EFFI1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EFFI04	47480152	8095994
EFFI04	EFFI2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EFFI04	47480152	8095994
EFFI04	EFFI3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EFFI04	47480152	8095994
BDBA04	BDBA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BDBA04	47391825	8392437
BDBA04	BDBA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BDBA04	47391854	8392404
BDBA04	BDBA3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BDBA04	47391854	8392404
ZFFA04	ZFFA1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407786	8411643
ZFFA04	ZFFA1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407786	8411643
ZFFA04	ZFFA1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407786	8411643
ZFFA04	ZFFA2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407786	8411643
ZFFA04	ZFFA2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407786	8411643
ZFFA04	ZFFA2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407786	8411643
ZFFA04	ZFFA3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407790	8411590
ZFFA04	ZFFA3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407790	8411590
ZFFA04	ZFFA3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZFFA04	47407790	8411590
NUBA03	NUBA5O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUBA03	47487654	8291688
SHIN04	SHIN1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
SHIN04	SHIN1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
SHIN04	SHIN1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
SHIN04	SHIN2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
SHIN04	SHIN2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
SHIN04	SHIN2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
SHIN04	SHIN3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
SHIN04	SHIN3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
SHIN04	SHIN3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=SHIN04	47399867	8436510
UMIV04	UMIV1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UMIV04	47476593	8170467
UMIV04	UMIV1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UMIV04	47476593	8170467
UMIV04	UMIV2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UMIV04	47476593	8170467
UMIV04	UMIV2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UMIV04	47476593	8170467
BISD04	BISD1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BISD04	47455224	8258731
BISD04	BISD1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BISD04	47455224	8258731
BISD04	BISD2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BISD04	47455224	8258731
BISD04	BISD2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BISD04	47455224	8258731
BISD04	BISD3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BISD04	47455224	8258731
BISD04	BISD3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BISD04	47455224	8258731
TUAR04	TUAR1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TUAR04	47486260	8269387
TUAR04	TUAR2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TUAR04	47486260	8269387
UNSI04	UNSI1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UNSI04	47499210	8255773
UNSI04	UNSI1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UNSI04	47499210	8255773
UNSI04	UNSI2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UNSI04	47499210	8255773
UNSI04	UNSI2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=UNSI04	47499210	8255773
ENBZ04	ENBZ1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ENBZ04	47480094	8319946
ENBZ04	ENBZ1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ENBZ04	47480094	8319946
ENBZ04	ENBZ2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ENBZ04	47480094	8319946
ENBZ04	ENBZ2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ENBZ04	47480094	8319946
NUFL04	NUFL1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
NUFL04	NUFL1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
NUFL04	NUFL1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
NUFL04	NUFL2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
NUFL04	NUFL2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
NUFL04	NUFL2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
NUFL04	NUFL3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
NUFL04	NUFL3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
NUFL04	NUFL3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NUFL04	47489460	8284564
ZSTE04	ZSTE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZSTE04	47397242	8313092
ZSTE04	ZSTE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZSTE04	47397242	8313092
ZSTE04	ZSTE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZSTE04	47397242	8313092
BRKS04	BRKS1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
BRKS04	BRKS1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
BRKS04	BRKS1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
BRKS04	BRKS2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
BRKS04	BRKS2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
BRKS04	BRKS2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
BRKS04	BRKS3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
BRKS04	BRKS3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
BRKS04	BRKS3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BRKS04	47478184	8209440
ZUZA04	ZUZA1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZA04	47589087	8295962
ZUZA04	ZUZA2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZA04	47589087	8295962
ZUZA04	ZUZA3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZA04	47589087	8295962
MLAU04	MLAU1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MLAU04	47238930	8393592
MLAU04	MLAU2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MLAU04	47238930	8393592
MLAU04	MLAU3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=MLAU04	47238930	8393592
ZUZA01	ZUZA5P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=ZUZA01	47589087	8295962
FISC04	FISC1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISC04	47366988	8312516
FISC04	FISC2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISC04	47366988	8312516
FISC04	FISC3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=FISC04	47366988	8312516
BOBE04	BOBE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOBE04	47479319	8158883
BOBE04	BOBE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOBE04	47479319	8158883
AEUG04	AEUG1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=AEUG04	47266427	8477931
BKTN04	BKTN5M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BKTN04	47473817	8306589
BKTN04	BKTN5O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BKTN04	47473817	8306589
BKTN04	BKTN5P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BKTN04	47473817	8306589
EBER04	EBER1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EBER04	47572794	8575793
EBER04	EBER2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=EBER04	47572794	8575793
LSGR04	LSGR1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=LSGR04	47554116	8050582
LSGR04	LSGR2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=LSGR04	47554080	8050582
LSGR04	LSGR3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=LSGR04	47554072	8050542
BUVO04	BUVO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BUVO04	47522505	8541900
BUVO04	BUVO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BUVO04	47522505	8541900
BUVO04	BUVO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BUVO04	47522505	8541900
BUVO04	BUVO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BUVO04	47522505	8541900
BUVO04	BUVO3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BUVO04	47522505	8541900
BUVO04	BUVO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BUVO04	47522505	8541900
RIFF04	RIFF1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=RIFF04	47237827	8498098
RIFF04	RIFF2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=RIFF04	47237827	8498098
WEBO04	WEBO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466980	8325245
WEBO04	WEBO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466980	8325245
WEBO04	WEBO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466980	8325245
WEBO04	WEBO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466935	8325115
WEBO04	WEBO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466935	8325115
WEBO04	WEBO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466935	8325115
WEBO04	WEBO3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466935	8325115
WEBO04	WEBO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466935	8325115
WEBO04	WEBO3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEBO04	47466935	8325115
WEEM04	WEEM1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEEM04	47463138	8322384
WEEM04	WEEM1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEEM04	47463138	8322384
WEEM04	WEEM2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEEM04	47463138	8322384
WEEM04	WEEM2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEEM04	47463138	8322384
WEEM04	WEEM3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEEM04	47463138	8322384
WEEM04	WEEM3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WEEM04	47463138	8322384
HOFN04	HOFN1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HOFN04	47521754	8518892
HOFN04	HOFN1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HOFN04	47521754	8518892
HOFN04	HOFN2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HOFN04	47521754	8518892
HOFN04	HOFN2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=HOFN04	47521754	8518892
TAGE04	TAGE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TAGE04	47398991	8286003
TAGE04	TAGE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TAGE04	47398991	8286003
TAGE04	TAGE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=TAGE04	47398991	8286003
NEHO04	NEHO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
NEHO04	NEHO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
NEHO04	NEHO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
NEHO04	NEHO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
NEHO04	NEHO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
NEHO04	NEHO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
NEHO04	NEHO3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
NEHO04	NEHO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
NEHO04	NEHO3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=NEHO04	47451787	8328256
DOGE04	DOGE1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
DOGE04	DOGE1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
DOGE04	DOGE1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
DOGE04	DOGE2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
DOGE04	DOGE2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
DOGE04	DOGE2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
DOGE04	DOGE3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
DOGE04	DOGE3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
DOGE04	DOGE3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=DOGE04	47576071	8255094
WOBO04	WOBO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342087	8273268
WOBO04	WOBO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342087	8273268
WOBO04	WOBO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342087	8273268
WOBO04	WOBO2M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342039	8273270
WOBO04	WOBO2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342039	8273270
WOBO04	WOBO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342039	8273270
WOBO04	WOBO3M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342063	8273238
WOBO04	WOBO3O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342063	8273238
WOBO04	WOBO3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=WOBO04	47342063	8273238
BOKO04	BOKO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOKO04	47556365	8333088
BOKO04	BOKO2P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=BOKO04	47556365	8333088
URDO04	URDO1M	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=URDO04	47368349	8427010
URDO04	URDO1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=URDO04	47368349	8427010
URDO04	URDO1P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN05,MeContext=URDO04	47368349	8427010
LNGW04	LNGW3P	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN12,MeContext=LNGW04	46944076	7774746
RUGS04	RUGS1O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN12,MeContext=RUGS04	47016736	7661566
RUGS04	RUGS2O	SubNetwork=CH,SubNetwork=RAN,SubNetwork=LRAN12,MeContext=RUGS04	47016736	7661566
